date,begin,end,isprod
2021-11-29,2021-11-29 15:23:00,2021-11-29 15:47:00,1
2021-11-29,2021-11-29 15:11:00,2021-11-29 15:23:00,0
2021-11-29,2021-11-29 14:58:00,2021-11-29 15:11:00,2
2021-11-29,2021-11-29 14:51:00,2021-11-29 14:51:00,2
2021-11-29,2021-11-29 13:34:00,2021-11-29 14:58:00,1
2021-11-29,2021-11-29 13:32:00,2021-11-29 13:34:00,0
2021-11-29,2021-11-29 13:26:00,2021-11-29 13:32:00,0
2021-11-29,2021-11-29 13:15:00,2021-11-29 13:26:00,2
2021-11-29,2021-11-29 10:04:00,2021-11-29 13:15:00,1
2021-11-29,2021-11-29 09:36:00,2021-11-29 10:04:00,2
2021-11-29,2021-11-29 09:18:00,2021-11-29 09:36:00,1
2021-11-29,2021-11-29 09:15:00,2021-11-29 09:18:00,2
2021-11-29,2021-11-29 09:06:00,2021-11-29 09:15:00,2
2021-11-29,2021-11-29 08:55:00,2021-11-29 09:06:00,2
2021-11-29,2021-11-29 08:30:00,2021-11-29 08:55:00,2
2021-11-29,2021-11-29 01:12:00,2021-11-29 01:19:00,2
2021-11-29,2021-11-29 00:44:00,2021-11-29 00:58:00,1
2021-11-29,2021-11-29 00:00:00,2021-11-29 00:39:00,0
2021-11-28,2021-11-28 23:39:00,2021-11-29 00:00:00,1
2021-11-28,2021-11-28 23:20:00,2021-11-28 23:39:00,0
2021-11-28,2021-11-28 22:54:00,2021-11-28 23:20:00,1
2021-11-28,2021-11-28 22:43:00,2021-11-28 22:54:00,0
2021-11-28,2021-11-28 21:51:00,2021-11-28 22:39:00,1
2021-11-28,2021-11-28 21:48:00,2021-11-28 21:51:00,0
2021-11-28,2021-11-28 21:30:00,2021-11-28 21:48:00,2
2021-11-28,2021-11-28 20:23:00,2021-11-28 21:30:00,2
2021-11-28,2021-11-28 20:22:00,2021-11-28 20:23:00,2
2021-11-28,2021-11-28 20:18:00,2021-11-28 20:22:00,2
2021-11-28,2021-11-28 20:10:00,2021-11-28 20:18:00,2
2021-11-28,2021-11-28 18:43:00,2021-11-28 20:06:00,1
2021-11-28,2021-11-28 18:15:00,2021-11-28 18:34:00,2
2021-11-28,2021-11-28 16:59:00,2021-11-28 18:15:00,1
2021-11-28,2021-11-28 15:48:00,2021-11-28 16:59:00,0
2021-11-28,2021-11-28 15:33:00,2021-11-28 15:48:00,2
2021-11-28,2021-11-28 15:21:00,2021-11-28 15:33:00,0
2021-11-28,2021-11-28 13:59:00,2021-11-28 15:21:00,1
2021-11-28,2021-11-28 13:41:00,2021-11-28 13:59:00,2
2021-11-28,2021-11-28 13:35:00,2021-11-28 13:41:00,1
2021-11-28,2021-11-28 13:04:00,2021-11-28 13:35:00,1
2021-11-28,2021-11-28 13:02:00,2021-11-28 13:04:00,2
2021-11-28,2021-11-28 12:16:00,2021-11-28 13:02:00,0
2021-11-27,2021-11-27 20:54:00,2021-11-28 01:56:00,0
2021-11-27,2021-11-27 20:29:00,2021-11-27 20:54:00,1
2021-11-27,2021-11-27 20:16:00,2021-11-27 20:29:00,1
2021-11-27,2021-11-27 19:41:00,2021-11-27 20:16:00,1
2021-11-27,2021-11-27 19:18:00,2021-11-27 19:41:00,0
2021-11-27,2021-11-27 19:03:00,2021-11-27 19:18:00,2
2021-11-27,2021-11-27 18:48:00,2021-11-27 19:03:00,2
2021-11-27,2021-11-27 18:34:00,2021-11-27 18:48:00,2
2021-11-27,2021-11-27 17:52:00,2021-11-27 18:34:00,2
2021-11-27,2021-11-27 17:40:00,2021-11-27 17:52:00,2
2021-11-27,2021-11-27 17:27:00,2021-11-27 17:40:00,0
2021-11-27,2021-11-27 16:56:00,2021-11-27 17:27:00,2
2021-11-27,2021-11-27 16:46:00,2021-11-27 16:56:00,2
2021-11-27,2021-11-27 16:39:00,2021-11-27 16:45:00,0
2021-11-27,2021-11-27 16:31:00,2021-11-27 16:39:00,2
2021-11-27,2021-11-27 14:29:00,2021-11-27 16:31:00,1
2021-11-27,2021-11-27 14:24:00,2021-11-27 14:29:00,1
2021-11-27,2021-11-27 14:16:00,2021-11-27 14:24:00,0
2021-11-27,2021-11-27 14:11:00,2021-11-27 14:16:00,1
2021-11-27,2021-11-27 14:04:00,2021-11-27 14:11:00,0
2021-11-27,2021-11-27 14:04:00,2021-11-27 14:04:00,0
2021-11-27,2021-11-27 13:50:00,2021-11-27 14:04:00,0
2021-11-27,2021-11-27 13:44:00,2021-11-27 13:50:00,1
2021-11-27,2021-11-27 13:33:00,2021-11-27 13:44:00,0
2021-11-27,2021-11-27 12:59:00,2021-11-27 13:31:00,1
2021-11-27,2021-11-27 12:45:00,2021-11-27 12:57:00,2
2021-11-27,2021-11-27 12:40:00,2021-11-27 12:45:00,1
2021-11-27,2021-11-27 12:25:00,2021-11-27 12:40:00,0
2021-11-27,2021-11-27 12:04:00,2021-11-27 12:25:00,1
2021-11-27,2021-11-27 11:21:00,2021-11-27 12:04:00,2
2021-11-27,2021-11-27 11:05:00,2021-11-27 11:21:00,0
2021-11-27,2021-11-27 11:05:00,2021-11-27 11:05:00,2
2021-11-26,2021-11-26 00:00:00,2021-11-26 01:28:00,1
2021-11-25,2021-11-25 22:00:00,2021-11-25 23:59:00,0
2021-11-25,2021-11-25 21:30:00,2021-11-25 22:00:00,2
2021-11-25,2021-11-25 18:10:00,2021-11-25 20:29:00,1
2021-11-25,2021-11-25 17:33:00,2021-11-25 18:10:00,2
2021-11-25,2021-11-25 17:13:00,2021-11-25 17:33:00,2
2021-11-25,2021-11-25 16:53:00,2021-11-25 17:13:00,2
2021-11-25,2021-11-25 16:42:00,2021-11-25 16:52:00,2
2021-11-25,2021-11-25 16:30:00,2021-11-25 16:42:00,1
2021-11-25,2021-11-25 16:12:00,2021-11-25 16:30:00,0
2021-11-25,2021-11-25 15:30:00,2021-11-25 16:12:00,1
2021-11-25,2021-11-25 15:03:00,2021-11-25 15:30:00,0
2021-11-25,2021-11-25 13:45:00,2021-11-25 15:03:00,1
2021-11-25,2021-11-25 13:27:00,2021-11-25 13:45:00,0
2021-11-25,2021-11-25 12:15:00,2021-11-25 13:26:00,1
2021-11-25,2021-11-25 11:55:00,2021-11-25 12:15:00,0
2021-11-25,2021-11-25 11:52:00,2021-11-25 11:55:00,1
2021-11-25,2021-11-25 11:43:00,2021-11-25 11:52:00,1
2021-11-25,2021-11-25 11:38:00,2021-11-25 11:43:00,2
2021-11-25,2021-11-25 11:24:00,2021-11-25 11:38:00,2
2021-11-25,2021-11-25 11:21:00,2021-11-25 11:24:00,1
2021-11-25,2021-11-25 10:09:00,2021-11-25 11:21:00,1
2021-11-25,2021-11-25 09:30:00,2021-11-25 10:09:00,1
2021-11-25,2021-11-25 09:27:00,2021-11-25 09:30:00,2
2021-11-25,2021-11-25 09:02:00,2021-11-25 09:27:00,2
2021-11-24,2021-11-24 22:12:00,2021-11-25 00:20:00,0
2021-11-24,2021-11-24 22:06:00,2021-11-24 22:12:00,1
2021-11-24,2021-11-24 21:07:00,2021-11-24 22:06:00,1
2021-11-24,2021-11-24 20:40:00,2021-11-24 21:07:00,2
2021-11-24,2021-11-24 19:52:00,2021-11-24 20:40:00,1
2021-11-24,2021-11-24 19:51:00,2021-11-24 19:52:00,0
2021-11-24,2021-11-24 19:34:00,2021-11-24 19:50:00,0
2021-11-24,2021-11-24 19:22:00,2021-11-24 19:34:00,2
2021-11-24,2021-11-24 18:35:00,2021-11-24 19:21:00,2
2021-11-24,2021-11-24 18:24:00,2021-11-24 18:35:00,2
2021-11-24,2021-11-24 18:13:00,2021-11-24 18:24:00,0
2021-11-24,2021-11-24 17:18:00,2021-11-24 18:13:00,1
2021-11-24,2021-11-24 16:04:00,2021-11-24 17:18:00,1
2021-11-24,2021-11-24 13:38:00,2021-11-24 16:04:00,0
2021-11-24,2021-11-24 13:33:00,2021-11-24 13:38:00,0
2021-11-24,2021-11-24 13:18:00,2021-11-24 13:33:00,1
2021-11-24,2021-11-24 12:05:00,2021-11-24 13:18:00,1
2021-11-24,2021-11-24 11:40:00,2021-11-24 12:05:00,1
2021-11-24,2021-11-24 09:25:00,2021-11-24 11:40:00,0
2021-11-24,2021-11-24 09:17:00,2021-11-24 09:25:00,0
2021-11-24,2021-11-24 08:50:00,2021-11-24 09:16:00,2
2021-11-24,2021-11-24 08:30:00,2021-11-24 08:50:00,1
2021-11-24,2021-11-24 08:20:00,2021-11-24 08:30:00,2
2021-11-24,2021-11-24 07:50:00,2021-11-24 08:20:00,2
2021-11-24,2021-11-24 00:09:00,2021-11-24 00:25:00,1
2021-11-23,2021-11-23 21:35:00,2021-11-24 00:09:00,0
2021-11-23,2021-11-23 21:17:00,2021-11-23 21:35:00,0
2021-11-23,2021-11-23 20:40:00,2021-11-23 21:16:00,0
2021-11-23,2021-11-23 20:34:00,2021-11-23 20:40:00,1
2021-11-23,2021-11-23 20:12:00,2021-11-23 20:34:00,2
2021-11-23,2021-11-23 20:03:00,2021-11-23 20:11:00,1
2021-11-23,2021-11-23 19:00:00,2021-11-23 20:10:00,2
2021-11-23,2021-11-23 13:20:00,2021-11-23 19:00:00,1
2021-11-23,2021-11-23 13:00:00,2021-11-23 13:20:00,2
2021-11-23,2021-11-23 12:35:00,2021-11-23 13:00:00,2
2021-11-23,2021-11-23 12:05:00,2021-11-23 12:35:00,2
2021-11-23,2021-11-23 11:30:00,2021-11-23 12:10:00,2
2021-11-23,2021-11-23 10:06:00,2021-11-23 11:30:00,1
2021-11-23,2021-11-23 09:10:00,2021-11-23 10:00:00,2
2021-11-23,2021-11-23 09:01:00,2021-11-23 09:10:00,2
2021-11-23,2021-11-23 08:49:00,2021-11-23 09:01:00,1
2021-11-23,2021-11-23 08:29:00,2021-11-23 08:49:00,1
2021-11-23,2021-11-23 08:09:00,2021-11-23 08:29:00,2
2021-11-22,2021-11-22 23:07:00,2021-11-22 23:50:00,0
2021-11-22,2021-11-22 22:48:00,2021-11-22 23:07:00,1
2021-11-22,2021-11-22 22:27:00,2021-11-22 22:27:00,0
2021-11-22,2021-11-22 22:20:00,2021-11-22 22:27:00,2
2021-11-22,2021-11-22 21:24:00,2021-11-22 22:20:00,2
2021-11-22,2021-11-22 18:28:00,2021-11-22 21:24:00,1
2021-11-22,2021-11-22 17:03:00,2021-11-22 18:28:00,0
2021-11-22,2021-11-22 16:20:00,2021-11-22 17:03:00,2
2021-11-22,2021-11-22 16:11:00,2021-11-22 16:20:00,2
2021-11-22,2021-11-22 16:00:00,2021-11-22 16:11:00,2
2021-11-22,2021-11-22 15:00:00,2021-11-22 16:00:00,1
2021-11-22,2021-11-22 14:40:00,2021-11-22 15:00:00,2
2021-11-22,2021-11-22 14:05:00,2021-11-22 14:40:00,2
2021-11-22,2021-11-22 13:57:00,2021-11-22 14:05:00,2
2021-11-22,2021-11-22 13:00:00,2021-11-22 13:57:00,0
2021-11-21,2021-11-21 22:36:00,2021-11-22 00:14:00,0
2021-11-21,2021-11-21 22:19:00,2021-11-21 22:36:00,0
2021-11-21,2021-11-21 22:14:00,2021-11-21 22:19:00,1
2021-11-21,2021-11-21 22:11:00,2021-11-21 22:14:00,0
2021-11-21,2021-11-21 21:45:00,2021-11-21 22:11:00,1
2021-11-21,2021-11-21 21:31:00,2021-11-21 21:45:00,1
2021-11-21,2021-11-21 21:24:00,2021-11-21 21:31:00,0
2021-11-21,2021-11-21 20:51:00,2021-11-21 21:24:00,2
2021-11-21,2021-11-21 18:20:00,2021-11-21 20:51:00,1
2021-11-21,2021-11-21 18:00:00,2021-11-21 18:17:00,2
2021-11-21,2021-11-21 17:39:00,2021-11-21 18:00:00,2
2021-11-21,2021-11-21 17:29:00,2021-11-21 17:39:00,2
2021-11-21,2021-11-21 11:30:00,2021-11-21 17:29:00,1
2021-11-21,2021-11-21 10:55:00,2021-11-21 11:30:00,2
2021-11-21,2021-11-21 08:55:00,2021-11-21 10:55:00,1
2021-11-21,2021-11-21 00:33:00,2021-11-21 00:40:00,1
2021-11-20,2021-11-20 20:55:00,2021-11-21 00:33:00,2
2021-11-20,2021-11-20 20:55:00,2021-11-20 20:55:00,0
2021-11-20,2021-11-20 20:46:00,2021-11-20 20:54:00,1
2021-11-20,2021-11-20 15:51:00,2021-11-20 20:46:00,0
2021-11-20,2021-11-20 15:47:00,2021-11-20 15:51:00,0
2021-11-20,2021-11-20 15:43:00,2021-11-20 15:47:00,0
2021-11-20,2021-11-20 15:43:00,2021-11-20 15:43:00,0
2021-11-20,2021-11-20 15:35:00,2021-11-20 15:43:00,2
2021-11-20,2021-11-20 15:05:00,2021-11-20 15:35:00,0
2021-11-20,2021-11-20 14:42:00,2021-11-20 15:05:00,0
2021-11-20,2021-11-20 14:37:00,2021-11-20 14:42:00,0
2021-11-20,2021-11-20 14:10:00,2021-11-20 14:37:00,2
2021-11-20,2021-11-20 14:06:00,2021-11-20 14:10:00,2
2021-11-20,2021-11-20 13:55:00,2021-11-20 14:06:00,2
2021-11-20,2021-11-20 13:47:00,2021-11-20 13:55:00,2
2021-11-20,2021-11-20 12:35:00,2021-11-20 13:47:00,0
2021-11-20,2021-11-20 12:00:00,2021-11-20 12:35:00,0
2021-11-20,2021-11-20 11:26:00,2021-11-20 12:00:00,2
2021-11-20,2021-11-20 11:00:00,2021-11-20 11:05:00,2
2021-11-20,2021-11-20 10:28:00,2021-11-20 11:05:00,1
2021-11-20,2021-11-20 10:15:00,2021-11-20 10:28:00,2
2021-11-20,2021-11-20 10:01:00,2021-11-20 10:15:00,2
2021-11-20,2021-11-20 09:40:00,2021-11-20 10:01:00,1
2021-11-20,2021-11-20 09:23:00,2021-11-20 09:40:00,2
2021-11-20,2021-11-20 00:55:00,2021-11-20 00:55:00,0
2021-11-20,2021-11-20 00:47:00,2021-11-20 00:55:00,0
2021-11-20,2021-11-20 00:42:00,2021-11-20 00:47:00,1
2021-11-19,2021-11-19 21:47:00,2021-11-20 00:42:00,0
2021-11-19,2021-11-19 21:35:00,2021-11-19 21:46:00,1
2021-11-19,2021-11-19 21:23:00,2021-11-19 21:33:00,2
2021-11-19,2021-11-19 21:01:00,2021-11-19 21:23:00,1
2021-11-19,2021-11-19 21:00:00,2021-11-19 21:01:00,1
2021-11-19,2021-11-19 20:39:00,2021-11-19 21:00:00,1
2021-11-19,2021-11-19 20:35:00,2021-11-19 20:39:00,1
2021-11-19,2021-11-19 20:09:00,2021-11-19 20:20:00,1
2021-11-19,2021-11-19 20:05:00,2021-11-19 20:09:00,1
2021-11-19,2021-11-19 19:59:00,2021-11-19 20:05:00,2
2021-11-19,2021-11-19 19:42:00,2021-11-19 19:59:00,2
2021-11-19,2021-11-19 19:27:00,2021-11-19 19:42:00,2
2021-11-19,2021-11-19 19:19:00,2021-11-19 19:27:00,2
2021-11-19,2021-11-19 19:17:00,2021-11-19 19:19:00,0
2021-11-19,2021-11-19 18:22:00,2021-11-19 19:17:00,1
2021-11-19,2021-11-19 18:11:00,2021-11-19 18:22:00,2
2021-11-19,2021-11-19 17:40:00,2021-11-19 18:11:00,0
2021-11-19,2021-11-19 16:52:00,2021-11-19 17:39:00,1
2021-11-19,2021-11-19 16:39:00,2021-11-19 16:52:00,1
2021-11-19,2021-11-19 16:32:00,2021-11-19 16:39:00,0
2021-11-19,2021-11-19 15:11:00,2021-11-19 16:31:00,1
2021-11-19,2021-11-19 13:53:00,2021-11-19 15:11:00,0
2021-11-19,2021-11-19 13:40:00,2021-11-19 13:52:00,0
2021-11-19,2021-11-19 13:37:00,2021-11-19 13:40:00,1
2021-11-19,2021-11-19 13:32:00,2021-11-19 13:37:00,1
2021-11-19,2021-11-19 13:20:00,2021-11-19 13:32:00,2
2021-11-19,2021-11-19 13:06:00,2021-11-19 13:20:00,0
2021-11-19,2021-11-19 12:49:00,2021-11-19 13:06:00,2
2021-11-19,2021-11-19 12:49:00,2021-11-19 12:49:00,2
2021-11-19,2021-11-19 11:30:00,2021-11-19 12:49:00,0
2021-11-19,2021-11-19 00:33:00,2021-11-19 00:44:00,1
2021-11-18,2021-11-18 20:53:00,2021-11-19 00:33:00,0
2021-11-18,2021-11-18 20:15:00,2021-11-18 20:53:00,2
2021-11-18,2021-11-18 17:36:00,2021-11-18 20:15:00,1
2021-11-18,2021-11-18 17:18:00,2021-11-18 17:36:00,0
2021-11-18,2021-11-18 16:25:00,2021-11-18 17:18:00,2
2021-11-18,2021-11-18 16:21:00,2021-11-18 16:21:00,2
2021-11-18,2021-11-18 16:17:00,2021-11-18 16:21:00,1
2021-11-18,2021-11-18 16:12:00,2021-11-18 16:17:00,1
2021-11-18,2021-11-18 15:44:00,2021-11-18 16:12:00,1
2021-11-18,2021-11-18 15:10:00,2021-11-18 15:44:00,0
2021-11-18,2021-11-18 13:54:00,2021-11-18 15:10:00,1
2021-11-18,2021-11-18 13:28:00,2021-11-18 13:53:00,0
2021-11-18,2021-11-18 12:21:00,2021-11-18 13:25:00,1
2021-11-18,2021-11-18 11:52:00,2021-11-18 12:20:00,0
2021-11-18,2021-11-18 11:32:00,2021-11-18 11:52:00,2
2021-11-18,2021-11-18 11:29:00,2021-11-18 11:32:00,2
2021-11-18,2021-11-18 10:02:00,2021-11-18 11:29:00,1
2021-11-18,2021-11-18 08:36:00,2021-11-18 10:02:00,1
2021-11-18,2021-11-18 08:28:00,2021-11-18 08:35:00,1
2021-11-18,2021-11-18 07:44:00,2021-11-18 08:28:00,2
2021-11-18,2021-11-18 07:18:00,2021-11-18 07:44:00,2
2021-11-18,2021-11-18 00:04:00,2021-11-18 00:23:00,0
2021-11-18,2021-11-18 00:00:00,2021-11-18 00:04:00,2
2021-11-17,2021-11-17 23:52:00,2021-11-18 00:00:00,1
2021-11-17,2021-11-17 23:30:00,2021-11-17 23:52:00,1
2021-11-17,2021-11-17 23:23:00,2021-11-17 23:28:00,2
2021-11-17,2021-11-17 22:59:00,2021-11-17 23:23:00,1
2021-11-17,2021-11-17 22:35:00,2021-11-17 22:59:00,1
2021-11-17,2021-11-17 22:18:00,2021-11-17 22:35:00,0
2021-11-17,2021-11-17 22:05:00,2021-11-17 22:18:00,2
2021-11-17,2021-11-17 21:06:00,2021-11-17 22:05:00,2
2021-11-17,2021-11-17 19:08:00,2021-11-17 21:06:00,0
2021-11-17,2021-11-17 18:19:00,2021-11-17 19:08:00,2
2021-11-17,2021-11-17 18:19:00,2021-11-17 18:19:00,0
2021-11-17,2021-11-17 18:10:00,2021-11-17 18:13:00,0
2021-11-17,2021-11-17 18:03:00,2021-11-17 18:10:00,2
2021-11-17,2021-11-17 16:05:00,2021-11-17 18:02:00,1
2021-11-17,2021-11-17 16:00:00,2021-11-17 16:05:00,0
2021-11-17,2021-11-17 15:46:00,2021-11-17 16:00:00,2
2021-11-17,2021-11-17 15:36:00,2021-11-17 15:45:00,2
2021-11-17,2021-11-17 15:10:00,2021-11-17 15:36:00,1
2021-11-17,2021-11-17 15:07:00,2021-11-17 15:10:00,1
2021-11-17,2021-11-17 15:00:00,2021-11-17 15:07:00,2
2021-11-17,2021-11-17 13:30:00,2021-11-17 15:00:00,1
2021-11-17,2021-11-17 13:15:00,2021-11-17 13:30:00,2
2021-11-17,2021-11-17 13:00:00,2021-11-17 13:15:00,2
2021-11-17,2021-11-17 11:40:00,2021-11-17 13:00:00,1
2021-11-17,2021-11-17 11:15:00,2021-11-17 11:40:00,1
2021-11-17,2021-11-17 11:09:00,2021-11-17 11:15:00,2
2021-11-17,2021-11-17 11:03:00,2021-11-17 11:09:00,1
2021-11-17,2021-11-17 10:53:00,2021-11-17 11:03:00,2
2021-11-17,2021-11-17 10:41:00,2021-11-17 10:53:00,1
2021-11-17,2021-11-17 10:09:00,2021-11-17 10:41:00,1
2021-11-16,2021-11-16 22:18:00,2021-11-17 01:20:00,0
2021-11-16,2021-11-16 20:13:00,2021-11-16 22:18:00,1
2021-11-16,2021-11-16 16:45:00,2021-11-16 20:13:00,0
2021-11-16,2021-11-16 16:45:00,2021-11-16 16:45:00,0
2021-11-16,2021-11-16 16:34:00,2021-11-16 16:45:00,1
2021-11-16,2021-11-16 16:15:00,2021-11-16 16:34:00,2
2021-11-16,2021-11-16 15:58:00,2021-11-16 16:15:00,2
2021-11-16,2021-11-16 15:29:00,2021-11-16 15:58:00,2
2021-11-16,2021-11-16 15:12:00,2021-11-16 15:29:00,2
2021-11-16,2021-11-16 13:35:00,2021-11-16 15:12:00,1
2021-11-16,2021-11-16 13:25:00,2021-11-16 13:35:00,2
2021-11-16,2021-11-16 13:15:00,2021-11-16 13:25:00,2
2021-11-16,2021-11-16 12:56:00,2021-11-16 13:15:00,1
2021-11-16,2021-11-16 12:43:00,2021-11-16 12:53:00,2
2021-11-16,2021-11-16 12:33:00,2021-11-16 12:43:00,1
2021-11-16,2021-11-16 12:25:00,2021-11-16 12:33:00,2
2021-11-16,2021-11-16 12:17:00,2021-11-16 12:25:00,2
2021-11-16,2021-11-16 12:07:00,2021-11-16 12:17:00,0
2021-11-15,2021-11-15 21:12:00,2021-11-15 23:59:00,0
2021-11-15,2021-11-15 20:30:00,2021-11-15 21:12:00,0
2021-11-15,2021-11-15 19:35:00,2021-11-15 20:30:00,1
2021-11-15,2021-11-15 19:30:00,2021-11-15 20:30:00,0
2021-11-15,2021-11-15 19:23:00,2021-11-15 19:35:00,1
2021-11-15,2021-11-15 18:50:00,2021-11-15 19:23:00,2
2021-11-15,2021-11-15 17:12:00,2021-11-15 18:50:00,0
2021-11-15,2021-11-15 17:07:00,2021-11-15 17:12:00,0
2021-11-15,2021-11-15 16:41:00,2021-11-15 17:07:00,2
2021-11-15,2021-11-15 16:36:00,2021-11-15 16:41:00,2
2021-11-15,2021-11-15 15:27:00,2021-11-15 16:36:00,2
2021-11-15,2021-11-15 13:10:00,2021-11-15 15:27:00,1
2021-11-15,2021-11-15 13:00:00,2021-11-15 13:10:00,2
2021-11-15,2021-11-15 11:50:00,2021-11-15 13:00:00,1
2021-11-15,2021-11-15 11:02:00,2021-11-15 11:50:00,2
2021-11-15,2021-11-15 10:51:00,2021-11-15 11:01:00,2
2021-11-15,2021-11-15 10:40:00,2021-11-15 10:51:00,0
2021-11-15,2021-11-15 10:28:00,2021-11-15 10:40:00,2
2021-11-15,2021-11-15 10:23:00,2021-11-15 10:27:00,1
2021-11-15,2021-11-15 10:12:00,2021-11-15 10:22:00,2
2021-11-15,2021-11-15 10:00:00,2021-11-15 10:12:00,2
2021-11-15,2021-11-15 00:10:00,2021-11-15 00:11:00,0
2021-11-15,2021-11-15 00:10:00,2021-11-15 00:24:00,1
2021-11-15,2021-11-15 00:00:00,2021-11-15 00:08:00,1
2021-11-14,2021-11-14 21:50:00,2021-11-15 00:00:00,0
2021-11-14,2021-11-14 21:47:00,2021-11-14 21:50:00,0
2021-11-14,2021-11-14 21:36:00,2021-11-14 21:47:00,0
2021-11-14,2021-11-14 20:32:00,2021-11-14 21:36:00,1
2021-11-14,2021-11-14 20:15:00,2021-11-14 20:32:00,0
2021-11-14,2021-11-14 19:51:00,2021-11-14 20:15:00,2
2021-11-14,2021-11-14 17:41:00,2021-11-14 19:51:00,2
2021-11-14,2021-11-14 16:28:00,2021-11-14 17:41:00,0
2021-11-14,2021-11-14 15:00:00,2021-11-14 16:28:00,2
2021-11-14,2021-11-14 14:43:00,2021-11-14 14:59:00,2
2021-11-14,2021-11-14 13:53:00,2021-11-14 14:43:00,1
2021-11-14,2021-11-14 13:51:00,2021-11-14 13:53:00,1
2021-11-14,2021-11-14 11:23:00,2021-11-14 13:48:00,1
2021-11-14,2021-11-14 11:16:00,2021-11-14 11:23:00,1
2021-11-14,2021-11-14 11:11:00,2021-11-14 11:16:00,0
2021-11-14,2021-11-14 10:32:00,2021-11-14 11:10:00,1
2021-11-14,2021-11-14 10:20:00,2021-11-14 10:32:00,0
2021-11-14,2021-11-14 10:14:00,2021-11-14 10:20:00,1
2021-11-14,2021-11-14 09:59:00,2021-11-14 10:14:00,1
2021-11-14,2021-11-14 09:44:00,2021-11-14 09:58:00,2
2021-11-14,2021-11-14 08:37:00,2021-11-14 09:44:00,1
2021-11-14,2021-11-14 00:43:00,2021-11-14 02:17:00,1
2021-11-14,2021-11-14 00:38:00,2021-11-14 00:43:00,0
2021-11-14,2021-11-14 00:35:00,2021-11-14 00:38:00,1
2021-11-13,2021-11-13 22:24:00,2021-11-14 00:35:00,0
2021-11-13,2021-11-13 22:24:00,2021-11-13 22:24:00,0
2021-11-13,2021-11-13 21:31:00,2021-11-13 22:20:00,1
2021-11-13,2021-11-13 21:26:00,2021-11-13 21:31:00,0
2021-11-13,2021-11-13 19:14:00,2021-11-13 21:26:00,1
2021-11-13,2021-11-13 18:53:00,2021-11-13 19:14:00,0
2021-11-13,2021-11-13 17:40:00,2021-11-13 18:53:00,1
2021-11-13,2021-11-13 17:08:00,2021-11-13 17:33:00,0
2021-11-13,2021-11-13 17:02:00,2021-11-13 17:07:00,1
2021-11-13,2021-11-13 16:47:00,2021-11-13 17:01:00,1
2021-11-13,2021-11-13 16:44:00,2021-11-13 16:47:00,1
2021-11-13,2021-11-13 16:06:00,2021-11-13 16:44:00,1
2021-11-13,2021-11-13 16:02:00,2021-11-13 16:06:00,1
2021-11-13,2021-11-13 15:54:00,2021-11-13 16:02:00,0
2021-11-13,2021-11-13 15:48:00,2021-11-13 15:51:00,1
2021-11-13,2021-11-13 15:35:00,2021-11-13 15:47:00,1
2021-11-13,2021-11-13 15:13:00,2021-11-13 15:35:00,1
2021-11-13,2021-11-13 14:51:00,2021-11-13 15:12:00,0
2021-11-13,2021-11-13 14:25:00,2021-11-13 14:51:00,1
2021-11-13,2021-11-13 14:21:00,2021-11-13 14:25:00,1
2021-11-13,2021-11-13 14:13:00,2021-11-13 14:21:00,2
2021-11-13,2021-11-13 12:45:00,2021-11-13 14:13:00,2
2021-11-13,2021-11-13 11:33:00,2021-11-13 12:45:00,0
2021-11-13,2021-11-13 11:27:00,2021-11-13 11:33:00,2
2021-11-13,2021-11-13 11:24:00,2021-11-13 11:26:00,1
2021-11-13,2021-11-13 11:15:00,2021-11-13 11:24:00,1
2021-11-13,2021-11-13 11:08:00,2021-11-13 11:15:00,1
2021-11-13,2021-11-13 10:10:00,2021-11-13 11:07:00,1
2021-11-13,2021-11-13 09:28:00,2021-11-13 10:10:00,2
2021-11-13,2021-11-13 08:50:00,2021-11-13 09:28:00,2
2021-11-13,2021-11-13 08:20:00,2021-11-13 08:50:00,1
2021-11-12,2021-11-12 23:56:00,2021-11-13 00:11:00,1
2021-11-12,2021-11-12 22:43:00,2021-11-12 23:56:00,0
2021-11-12,2021-11-12 22:43:00,2021-11-12 22:43:00,0
2021-11-12,2021-11-12 22:32:00,2021-11-12 22:43:00,0
2021-11-12,2021-11-12 22:16:00,2021-11-12 22:32:00,1
2021-11-12,2021-11-12 21:30:00,2021-11-12 22:13:00,1
2021-11-12,2021-11-12 21:05:00,2021-11-12 21:28:00,1
2021-11-12,2021-11-12 20:25:00,2021-11-12 21:02:00,0
2021-11-12,2021-11-12 20:01:00,2021-11-12 20:25:00,1
2021-11-12,2021-11-12 19:45:00,2021-11-12 20:00:00,1
2021-11-12,2021-11-12 19:41:00,2021-11-12 19:45:00,0
2021-11-12,2021-11-12 18:09:00,2021-11-12 19:41:00,1
2021-11-12,2021-11-12 18:03:00,2021-11-12 18:09:00,0
2021-11-12,2021-11-12 17:58:00,2021-11-12 18:03:00,1
2021-11-12,2021-11-12 15:34:00,2021-11-12 17:58:00,0
2021-11-12,2021-11-12 14:50:00,2021-11-12 15:34:00,0
2021-11-12,2021-11-12 14:27:00,2021-11-12 14:50:00,2
2021-11-12,2021-11-12 14:26:00,2021-11-12 14:26:00,2
2021-11-12,2021-11-12 14:16:00,2021-11-12 14:26:00,1
